Comment	R Rajter et al. 2013, RSC Advances, DOI 10.1039/c2ra20083j
Number Of Points	12500
Number Of Subfiles	1
X Axis	eV
Y Axis	Arbitrary
0.0	439.90655517578125
0.02000160012801024	399.2445983886719
0.04000320025602048	315.3769226074219
0.06000480038403072	237.2826385498047
0.08000640051204096	178.94033813476562
0.10000800064005119	137.669921875
0.12000960076806144	108.44878387451172
0.14001120089607166	87.38294219970703
0.1600128010240819	71.85758209228516
0.18001440115209216	60.16366958618164
0.20001600128010238	51.176631927490234
0.22001760140811263	44.14329147338867
0.24001920153612288	38.54869842529297
0.2600208016641331	34.033390045166016
0.2800224017921433	30.341428756713867
0.3000240019201536	27.287208557128906
0.3200256020481638	24.733829498291016
0.34002720217617405	22.57874298095703
0.3600288023041843	20.744022369384766
0.38003040243219455	19.1696834564209
0.40003200256020477	17.80899429321289
0.42003360268821505	16.625146865844727
0.44003520281622527	15.588855743408203
0.4600368029442355	14.676595687866211
0.48003840307224577	13.869314193725586
0.500040003200256	13.151447296142578
0.5200416033282662	12.510190963745117
0.5400432034562764	11.934937477111816
0.5600448035842867	11.416840553283691
0.580046403712297	10.948477745056152
0.6000480038403072	10.523585319519043
0.6200496039683174	10.136850357055664
0.6400512040963277	9.783742904663086
0.6600528042243379	9.460383415222168
0.6800544043523481	9.163432121276855
0.7000560044803583	8.890002250671387
0.7200576046083687	8.637590408325195
0.7400592047363789	8.404016494750977
0.7600608048643891	8.187374114990234
0.7800624049923993	7.985991954803467
0.8000640051204095	7.798398494720459
0.8200656052484198	7.623295307159424
0.8400672053764301	7.459532737731934
0.8600688055044403	7.306090831756592
0.8800704056324505	7.162060260772705
0.9000720057604608	7.026630878448486
0.920073605888471	6.899076461791992
0.9400752060164812	6.778747081756592
0.9600768061444915	6.66505765914917
0.9800784062725018	6.55748176574707
1.000080006400512	6.455543518066406
1.020081606528522	6.3588128089904785
1.0400832066565324	6.266900062561035
1.0600848067845428	6.1794514656066895
1.0800864069125529	6.096144676208496
1.1000880070405632	6.016686916351318
1.1200896071685733	5.940810680389404
1.1400912072965836	5.868270397186279
1.160092807424594	5.7988433837890625
1.180094407552604	5.73232364654541
1.2000960076806144	5.668522834777832
1.2200976078086245	5.607267379760742
1.2400992079366349	5.548398017883301
1.260100808064645	5.491767406463623
1.2801024081926553	5.4372406005859375
