Comment	R Rajter et al. 2013, RSC Advances, DOI 10.1039/c2ra20083j
Number Of Points	12500
Number Of Subfiles	1
X Axis	eV
Y Axis	Arbitrary
0.0	6.400129318237305
0.02000160012801024	6.399716377258301
0.04000320025602048	6.3984785079956055
0.06000480038403072	6.396420001983643
0.08000640051204096	6.393547534942627
0.10000800064005119	6.389870643615723
0.12000960076806144	6.385400772094727
0.14001120089607166	6.380152225494385
0.1600128010240819	6.374140739440918
0.18001440115209216	6.367384910583496
0.20001600128010238	6.359904766082764
0.22001760140811263	6.351720809936523
0.24001920153612288	6.3428568840026855
0.2600208016641331	6.333335876464844
0.2800224017921433	6.323182582855225
0.3000240019201536	6.312422275543213
0.3200256020481638	6.30108118057251
0.34002720217617405	6.289185047149658
0.3600288023041843	6.276760101318359
0.38003040243219455	6.263833045959473
0.40003200256020477	6.250429153442383
0.42003360268821505	6.236574649810791
0.44003520281622527	6.222294807434082
0.4600368029442355	6.207614898681641
0.48003840307224577	6.192558765411377
0.500040003200256	6.177150249481201
0.5200416033282662	6.161412715911865
0.5400432034562764	6.1453680992126465
0.5600448035842867	6.129038333892822
0.580046403712297	6.112443923950195
0.6000480038403072	6.095604419708252
0.6200496039683174	6.078539848327637
0.6400512040963277	6.061268329620361
0.6600528042243379	6.043807029724121
0.6800544043523481	6.0261735916137695
0.7000560044803583	6.008382797241211
0.7200576046083687	5.990450859069824
0.7400592047363789	5.9723920822143555
0.7600608048643891	5.954220294952393
0.7800624049923993	5.935948848724365
0.8000640051204095	5.91758918762207
0.8200656052484198	5.899154186248779
0.8400672053764301	5.880654811859131
0.8600688055044403	5.862101078033447
0.8800704056324505	5.843503952026367
0.9000720057604608	5.82487154006958
0.920073605888471	5.806213855743408
0.9400752060164812	5.787539482116699
0.9600768061444915	5.768855094909668
0.9800784062725018	5.75016975402832
1.000080006400512	5.731489181518555
1.020081606528522	5.712821006774902
1.0400832066565324	5.69417142868042
1.0600848067845428	5.675545692443848
1.0800864069125529	5.656949996948242
1.1000880070405632	5.638389587402344
1.1200896071685733	5.619868755340576
1.1400912072965836	5.601393222808838
1.160092807424594	5.582965850830078
1.180094407552604	5.564591884613037
1.2000960076806144	5.546274662017822
1.2200976078086245	5.528017997741699
1.2400992079366349	5.509825229644775
1.260100808064645	5.49169921875
1.2801024081926553	5.473642826080322
