Comment	R Rajter et al. 2013, RSC Advances, DOI 10.1039/c2ra20083j
Number Of Points	4501
Number Of Subfiles	1
X Axis	Arbitrary
Y Axis	Arbitrary
0.009999999776482582	0.0
0.01999999940353963	0.0
0.02999999903059668	0.0
0.03999999865765373	0.0
0.04999999828471078	0.0
0.05999999791176783	0.0
0.06999999753882488	0.0
0.07999999716588192	0.0
0.08999999679293898	0.0
0.09999999641999603	0.0
0.10999999604705307	0.0
0.11999999567411013	0.0
0.12999999530116718	0.0
0.13999999492822424	0.0
0.14999999455528126	0.0
0.15999999418233832	0.0
0.16999999380939537	0.0
0.17999999343645243	0.0
0.18999999306350948	0.0
0.1999999926905665	0.0
0.20999999231762356	0.0
0.21999999194468062	0.0
0.22999999157173767	0.0
0.23999999119879473	0.0
0.24999999082585178	0.0
0.2599999904529088	0.0
0.2699999900799659	0.0
0.2799999897070229	0.0
0.28999998933407994	0.0
0.299999988961137	0.0
0.30999998858819405	0.0
0.3199999882152511	0.0
0.32999998784230816	0.0
0.3399999874693652	0.0
0.34999998709642227	0.0
0.3599999867234793	0.0
0.3699999863505364	0.0
0.37999998597759344	0.0
0.38999998560465043	0.0
0.3999999852317075	0.0
0.40999998485876454	0.0
0.4199999844858216	0.0
0.42999998411287865	0.0
0.4399999837399357	0.0
0.44999998336699276	0.0
0.4599999829940498	0.0
0.46999998262110687	0.0
0.4799999822481639	0.0
0.489999981875221	0.0
0.499999981502278	0.0
0.509999981129335	0.0
0.5199999807563921	0.0
0.5299999803834492	0.0
0.5399999800105062	0.0
0.5499999796375632	0.0
0.5599999792646203	0.0
0.5699999788916773	0.0
0.5799999785187344	0.0
0.5899999781457914	0.0
0.5999999777728485	0.0
0.6099999773999055	0.0
0.6199999770269626	0.0
0.6299999766540196	0.0
0.6399999762810767	0.0
0.6499999759081337	0.0
0.6599999755351907	0.0
0.6699999751622479	0.0
0.6799999747893049	0.0
0.689999974416362	0.0
0.699999974043419	0.0
0.7099999736704761	0.0
0.7199999732975331	0.0
0.7299999729245902	0.0
0.7399999725516472	0.0
0.7499999721787043	0.0
0.7599999718057613	0.0
0.7699999714328183	0.0
0.7799999710598754	0.0
0.7899999706869324	0.0
0.7999999703139895	0.0
0.8099999699410465	0.0
0.8199999695681036	0.0
0.8299999691951606	0.0
0.8399999688222177	0.0
0.8499999684492747	0.0
0.8599999680763318	0.0
0.8699999677033888	0.0
0.8799999673304458	0.0
0.8899999669575029	0.0
0.8999999665845599	0.0
0.909999966211617	0.0
0.919999965838674	0.0
0.9299999654657312	0.0
0.9399999650927882	0.0
0.9499999647198453	0.0
0.9599999643469023	0.0
0.9699999639739594	16.00067710876465
0.9799999636010164	16.65486717224121
0.9899999632280734	17.141098022460938
0.9999999628551305	17.447410583496094
1.0099999624821874	17.565950393676758
1.0199999621092446	17.493183135986328
1.0299999617363016	17.230247497558594
1.0399999613633586	16.783395767211914
1.0499999609904158	16.16444206237793
1.0599999606174728	15.391059875488281
1.0699999602445298	14.48670768737793
1.0799999598715868	13.480175018310547
1.0899999594986438	12.404459953308105
1.099999959125701	11.295256614685059
1.109999958752758	10.188952445983887
1.119999958379815	9.120448112487793
1.129999958006872	8.121005058288574
1.1399999576339293	7.216343402862549
1.1499999572609862	6.425277233123779
1.1599999568880432	5.758960723876953
1.1699999565151002	5.220855712890625
1.1799999561421575	4.8073225021362305
1.1899999557692145	4.5088043212890625
1.1999999553962715	4.311331272125244
1.2099999550233285	4.198184967041016
1.2199999546503855	4.151504039764404
1.2299999542774427	4.1536383628845215
1.2399999539044997	4.188167095184326
1.2499999535315567	4.240508556365967
1.2599999531586137	4.2981648445129395
1.269999952785671	4.350678443908691
1.279999952412728	4.389411449432373
1.289999952039785	4.407284259796143
1.299999951666842	4.398597240447998
1.309999951293899	4.358941078186035
1.3199999509209561	4.285313129425049
1.3299999505480131	4.176284313201904
1.3399999501750701	4.032257080078125
1.3499999498021271	3.8556389808654785
1.3599999494291843	3.6508803367614746
1.3699999490562413	3.424294948577881
1.3799999486832983	3.1836626529693604
1.3899999483103553	2.9376020431518555
1.3999999479374123	2.694828987121582
1.4099999475644696	2.4633560180664062
1.4199999471915266	2.2497711181640625
1.4299999468185836	2.058685302734375
1.4399999464456406	1.8924288749694824
1.4499999460726978	1.7510182857513428
1.4599999456997548	1.6324198246002197
1.4699999453268118	1.5330185890197754
1.4799999449538688	1.4482653141021729
1.489999944580926	1.3733677864074707
1.499999944207983	1.3039658069610596
1.50999994383504	1.2366842031478882
1.519999943462097	1.1695188283920288
1.529999943089154	1.1020187139511108
1.5399999427162112	1.0352587699890137
1.5499999423432682	0.9716233015060425
1.5599999419703252	0.914447546005249
1.5699999415973822	0.8675643801689148
1.5799999412244394	0.8348069787025452
1.5899999408514964	0.8195381164550781
1.5999999404785534	0.8242349028587341
1.6099999401056104	0.8501828908920288
1.6199999397326674	0.8972969651222229
1.6299999393597246	0.9640915393829346
1.6399999389867816	1.0478016138076782
1.6499999386138386	1.1446475982666016
1.6599999382408956	1.2502318620681763
1.6699999378679529	1.360021710395813
1.6799999374950099	1.4698936939239502
1.6899999371220669	1.5766762495040894
1.6999999367491239	1.67863929271698
1.709999936376181	1.7758736610412598
1.719999936003238	1.8705083131790161
1.729999935630295	1.966728925704956
1.739999935257352	2.0705673694610596
1.749999934884409	2.1894655227661133
1.7599999345114663	2.3316266536712646
1.7699999341385233	2.505204200744629
1.7799999337655803	2.717376708984375
1.7899999333926373	2.9734067916870117
1.7999999330196945	3.2757623195648193
1.8099999326467515	3.6234049797058105
1.8199999322738085	4.0113525390625
1.8299999319008655	4.430569171905518
1.8399999315279225	4.868258953094482
1.8499999311549797	5.3085761070251465
1.8599999307820367	5.733716011047363
1.8699999304090937	6.1253132820129395
1.8799999300361507	6.466001510620117
1.889999929663208	6.741025447845459
1.899999929290265	6.939631938934326
1.909999928917322	7.056151390075684
1.919999928544379	7.090570449829102
1.9299999281714362	7.048497676849365
1.9399999277984932	6.94053840637207
1.9499999274255502	6.781078338623047
1.9599999270526072	6.58668851852417
1.9699999266796642	6.374244213104248
1.9799999263067214	6.159148216247559
1.9899999259337784	5.953701972961426
1.9999999255608354	5.765979766845703
2.009999925187892	5.599306106567383
2.0199999248149494	5.452317714691162
2.0299999244420066	5.319670677185059
2.0399999240690634	5.193233489990234
2.0499999236961206	5.063546657562256
2.059999923323178	4.921408653259277
2.0699999229502346	4.759288787841797
2.079999922577292	4.572460651397705
2.089999922204349	4.359681606292725
2.099999921831406	4.123391628265381
2.109999921458463	3.869436264038086
2.11999992108552	3.6063883304595947
2.129999920712577	3.344587564468384
2.1399999203396343	3.0950324535369873
2.149999919966691	2.8682641983032227
2.1599999195937483	2.673356056213379
2.169999919220805	2.5170912742614746
2.1799999188478623	2.403411388397217
2.1899999184749195	2.3331334590911865
2.1999999181019763	2.3039636611938477
2.2099999177290335	2.3107705116271973
2.2199999173560907	2.3460941314697266
2.2299999169831475	2.4008262157440186
2.2399999166102047	2.4650120735168457
2.2499999162372615	2.5286977291107178
2.2599999158643187	2.5827560424804688
2.269999915491376	2.6196024417877197
2.2799999151184327	2.6337549686431885
2.28999991474549	2.6221752166748047
2.2999999143725467	2.5843591690063477
2.309999913999604	2.522189140319824
2.319999913626661	2.4395482540130615
2.329999913253718	2.3417775630950928
2.339999912880775	2.2350211143493652
2.3499999125078324	2.125552177429199
2.359999912134889	2.019155502319336
2.3699999117619464	1.9206353425979614
2.379999911389003	1.833495020866394
2.3899999110160604	1.7598042488098145
2.3999999106431176	1.7002652883529663
2.4099999102701744	1.6544276475906372
2.4199999098972316	1.6210229396820068
2.4299999095242883	1.5983511209487915
2.4399999091513456	1.584658145904541
2.449999908778403	1.5784605741500854
2.4599999084054596	1.5787585973739624
2.469999908032517	1.5851303339004517
2.4799999076595736	1.5976896286010742
2.489999907286631	1.6169270277023315
2.499999906913688	1.6434634923934937
2.509999906540745	1.6777615547180176
2.519999906167802	1.7198426723480225
2.5299999057948592	1.7690619230270386
2.539999905421916	1.8239816427230835
2.5499999050489732	1.8823624849319458
2.55999990467603	1.9412983655929565
2.5699999043030872	1.9974528551101685
2.5799999039301444	2.0473906993865967
2.589999903557201	2.087941884994507
2.5999999031842584	2.116542100906372
2.609999902811315	2.1315126419067383
2.6199999024383724	2.1322200298309326
2.6299999020654297	2.119107723236084
2.6399999016924864	2.0935943126678467
2.6499999013195437	2.0578527450561523
2.659999900946601	2.0145199298858643
2.6699999005736577	1.9663732051849365
2.679999900200715	1.9160237312316895
2.6899998998277717	1.865682601928711
2.699999899454829	1.817008137702942
2.709999899081886	1.7710648775100708
2.719999898708943	1.7283811569213867
2.729999898336	1.6890813112258911
2.739999897963057	1.6530702114105225
2.749999897590114	1.620226263999939
2.7599998972171713	1.5905723571777344
2.769999896844228	1.5643996000289917
2.7799998964712853	1.542323112487793
2.789999896098342	1.5252718925476074
2.7999998957253993	1.5144240856170654
2.8099998953524565	1.5110961198806763
2.8199998949795133	1.5166211128234863
2.8299998946065705	1.5322295427322388
2.8399998942336278	1.5589579343795776
2.8499998938606845	1.5975944995880127
2.8599998934877418	1.6486657857894897
2.8699998931147985	1.71246337890625
2.8799998927418557	1.7890992164611816
2.889999892368913	1.878570556640625
2.8999998919959697	1.9808316230773926
2.909999891623027	2.0958425998687744
2.9199998912500837	2.223595380783081
