Comment	R Rajter et al. 2013, RSC Advances, DOI 10.1039/c2ra20083j
Number Of Points	4501
Number Of Subfiles	1
X Axis	Arbitrary
Y Axis	Arbitrary
0.009999999776482582	0.0
0.01999999940353963	0.0
0.02999999903059668	0.0
0.03999999865765373	0.0
0.04999999828471078	0.0
0.05999999791176783	0.0
0.06999999753882488	0.0
0.07999999716588192	0.0
0.08999999679293898	0.0
0.09999999641999603	0.0
0.10999999604705307	0.0
0.11999999567411013	0.0
0.12999999530116718	0.0
0.13999999492822424	0.0
0.14999999455528126	0.0
0.15999999418233832	0.0
0.16999999380939537	0.0
0.17999999343645243	0.0
0.18999999306350948	0.0
0.1999999926905665	0.0
0.20999999231762356	0.0
0.21999999194468062	0.0
0.22999999157173767	0.0
0.23999999119879473	0.0
0.24999999082585178	0.0
0.2599999904529088	0.0
0.2699999900799659	0.0
0.2799999897070229	0.0
0.28999998933407994	0.0
0.299999988961137	0.0
0.30999998858819405	0.0
0.3199999882152511	0.0
0.32999998784230816	0.0
0.3399999874693652	0.0
0.34999998709642227	15.06354808807373
0.3599999867234793	14.667236328125
0.3699999863505364	14.107528686523438
0.37999998597759344	13.413956642150879
0.38999998560465043	12.619647979736328
0.3999999852317075	11.759069442749023
0.40999998485876454	10.865957260131836
0.4199999844858216	9.97166633605957
0.42999998411287865	9.103935241699219
0.4399999837399357	8.28622055053711
0.44999998336699276	7.53746223449707
0.4599999829940498	6.872195243835449
0.46999998262110687	6.300948619842529
0.4799999822481639	5.8306660652160645
0.489999981875221	5.465167999267578
0.499999981502278	5.205476760864258
0.509999981129335	5.050012588500977
0.5199999807563921	4.994661331176758
0.5299999803834492	5.032718181610107
0.5399999800105062	5.154852390289307
0.5499999796375632	5.349081039428711
0.5599999792646203	5.60089635848999
0.5699999788916773	5.893577575683594
0.5799999785187344	6.208722114562988
0.5899999781457914	6.526998043060303
0.5999999777728485	6.829063892364502
0.6099999773999055	7.096632957458496
0.6199999770269626	7.313505172729492
0.6299999766540196	7.466551780700684
0.6399999762810767	7.546452522277832
0.6499999759081337	7.54819917678833
0.6599999755351907	7.471212387084961
0.6699999751622479	7.319145679473877
0.6799999747893049	7.099315166473389
0.689999974416362	6.821930408477783
0.699999974043419	6.499098777770996
0.7099999736704761	6.143813133239746
0.7199999732975331	5.768989562988281
0.7299999729245902	5.386602878570557
0.7399999725516472	5.007076740264893
0.7499999721787043	4.6388702392578125
0.7599999718057613	4.28833532333374
0.7699999714328183	3.959744453430176
0.7799999710598754	3.6555261611938477
0.7899999706869324	3.376569986343384
0.7999999703139895	3.1226091384887695
0.8099999699410465	2.8925671577453613
0.8199999695681036	2.6848862171173096
0.8299999691951606	2.4977664947509766
0.8399999688222177	2.3293304443359375
0.8499999684492747	2.1777303218841553
0.8599999680763318	2.041177749633789
0.8699999677033888	1.917964220046997
0.8799999673304458	1.8064658641815186
0.8899999669575029	1.7051501274108887
0.8999999665845599	1.6126039028167725
0.909999966211617	1.5275694131851196
0.919999965838674	1.4489827156066895
0.9299999654657312	1.3760027885437012
0.9399999650927882	1.3080158233642578
0.9499999647198453	1.244613528251648
0.9599999643469023	1.1855415105819702
0.9699999639739594	1.1306300163269043
0.9799999636010164	1.0797184705734253
0.9899999632280734	1.0325956344604492
0.9999999628551305	0.9889601469039917
1.0099999624821874	0.948418378829956
1.0199999621092446	0.9105132818222046
1.0299999617363016	0.8747754693031311
1.0399999613633586	0.8407863974571228
1.0499999609904158	0.8082315921783447
1.0599999606174728	0.7769345641136169
1.0699999602445298	0.7468600869178772
1.0799999598715868	0.7180882692337036
1.0899999594986438	0.6907665133476257
1.099999959125701	0.6650475859642029
1.109999958752758	0.6410401463508606
1.119999958379815	0.6187711358070374
1.129999958006872	0.5981845855712891
1.1399999576339293	0.5791661739349365
1.1499999572609862	0.5615991950035095
1.1599999568880432	0.5454367995262146
1.1699999565151002	0.5307794213294983
1.1799999561421575	0.5179442167282104
1.1899999557692145	0.507516086101532
1.1999999553962715	0.5003748536109924
1.2099999550233285	0.49769848585128784
1.2199999546503855	0.5009459853172302
1.2299999542774427	0.5118266344070435
1.2399999539044997	0.5322596430778503
1.2499999535315567	0.5643302798271179
1.2599999531586137	0.6102396249771118
1.269999952785671	0.6722447872161865
1.279999952412728	0.7525838017463684
1.289999952039785	0.8533732295036316
1.299999951666842	0.9764819741249084
1.309999951293899	1.1233707666397095
1.3199999509209561	1.2949137687683105
1.3299999505480131	1.4912097454071045
1.3399999501750701	1.7114046812057495
1.3499999498021271	1.9535539150238037
1.3599999494291843	2.2145352363586426
1.3699999490562413	2.4900460243225098
1.3799999486832983	2.7746875286102295
1.3899999483103553	3.062140464782715
1.3999999479374123	3.345424175262451
1.4099999475644696	3.61722469329834
1.4199999471915266	3.870274305343628
1.4299999468185836	4.097716331481934
1.4399999464456406	4.2934889793396
1.4499999460726978	4.452642440795898
1.4599999456997548	4.571578502655029
1.4699999453268118	4.648231506347656
1.4799999449538688	4.6821208000183105
1.489999944580926	4.674312114715576
1.499999944207983	4.627309799194336
1.50999994383504	4.544826984405518
1.519999943462097	4.431527614593506
1.529999943089154	4.292724132537842
1.5399999427162112	4.134056568145752
1.5499999423432682	3.9611880779266357
1.5599999419703252	3.7795355319976807
1.5699999415973822	3.59403657913208
1.5799999412244394	3.409010171890259
1.5899999408514964	3.228024482727051
1.5999999404785534	3.053877830505371
1.6099999401056104	2.8885960578918457
1.6199999397326674	2.7334952354431152
1.6299999393597246	2.589263677597046
1.6399999389867816	2.456059217453003
1.6499999386138386	2.3336217403411865
1.6599999382408956	2.2213938236236572
1.6699999378679529	2.118605613708496
1.6799999374950099	2.0243778228759766
1.6899999371220669	1.9377920627593994
1.6999999367491239	1.8579533100128174
1.709999936376181	1.7840313911437988
1.719999936003238	1.7152929306030273
1.729999935630295	1.6511166095733643
1.739999935257352	1.5909934043884277
1.749999934884409	1.5345163345336914
1.7599999345114663	1.4813677072525024
1.7699999341385233	1.431291937828064
1.7799999337655803	1.38407564163208
1.7899999333926373	1.3395246267318726
1.7999999330196945	1.2974495887756348
1.8099999326467515	1.2576617002487183
1.8199999322738085	1.2199739217758179
1.8299999319008655	1.184211254119873
1.8399999315279225	1.150225043296814
1.8499999311549797	1.117906093597412
1.8599999307820367	1.087195873260498
1.8699999304090937	1.058089017868042
1.8799999300361507	1.0306282043457031
1.889999929663208	1.0048909187316895
1.899999929290265	0.9809757471084595
1.909999928917322	0.9589805006980896
1.919999928544379	0.9389904141426086
1.9299999281714362	0.921066164970398
1.9399999277984932	0.9052404165267944
1.9499999274255502	0.891521692276001
1.9599999270526072	0.8799029588699341
1.9699999266796642	0.8703773021697998
1.9799999263067214	0.8629552721977234
1.9899999259337784	0.8576865792274475
1.9999999255608354	0.8546830415725708
2.009999925187892	0.8541449904441833
2.0199999248149494	0.8563840389251709
2.0299999244420066	0.8618415594100952
2.0399999240690634	0.8710989952087402
2.0499999236961206	0.884865939617157
2.059999923323178	0.9039506316184998
2.0699999229502346	0.9291983842849731
2.079999922577292	0.9614022374153137
2.089999922204349	1.001192569732666
2.099999921831406	1.0489113330841064
2.109999921458463	1.1044895648956299
2.11999992108552	1.1673461198806763
2.129999920712577	1.2363275289535522
2.1399999203396343	1.3096991777420044
2.149999919966691	1.3852052688598633
2.1599999195937483	1.460188388824463
2.169999919220805	1.5317662954330444
2.1799999188478623	1.5970412492752075
2.1899999184749195	1.6533257961273193
2.1999999181019763	1.698347568511963
2.2099999177290335	1.730419635772705
2.2199999173560907	1.7485485076904297
2.2299999169831475	1.7524737119674683
2.2399999166102047	1.7426419258117676
2.2499999162372615	1.7201179265975952
2.2599999158643187	1.6864513158798218
2.269999915491376	1.6435233354568481
2.2799999151184327	1.5933855772018433
2.28999991474549	1.538116216659546
2.2999999143725467	1.4797035455703735
2.309999913999604	1.4199577569961548
2.319999913626661	1.3604635000228882
2.329999913253718	1.3025609254837036
2.339999912880775	1.2473524808883667
2.3499999125078324	1.1957298517227173
2.359999912134889	1.1484129428863525
2.3699999117619464	1.105997085571289
2.379999911389003	1.0690017938613892
2.3899999110160604	1.0379219055175781
2.3999999106431176	1.0132731199264526
2.4099999102701744	0.9956282377243042
2.4199999098972316	0.985639214515686
2.4299999095242883	0.9840401411056519
2.4399999091513456	0.991619348526001
2.449999908778403	1.009169340133667
2.4599999084054596	1.0373972654342651
2.469999908032517	1.0768176317214966
2.4799999076595736	1.1276262998580933
2.489999907286631	1.189571738243103
2.499999906913688	1.261850118637085
2.509999906540745	1.343032717704773
2.519999906167802	1.431053638458252
2.5299999057948592	1.523260235786438
2.539999905421916	1.6165430545806885
2.5499999050489732	1.7075228691101074
2.55999990467603	1.7927947044372559
2.5699999043030872	1.8691940307617188
2.5799999039301444	1.9340571165084839
2.589999903557201	1.9854471683502197
2.5999999031842584	2.022315502166748
2.609999902811315	2.0445806980133057
2.6199999024383724	2.0531108379364014
2.6299999020654297	2.0496230125427246
2.6399999016924864	2.036496877670288
2.6499999013195437	2.0165457725524902
2.659999900946601	1.9927514791488647
2.6699999005736577	1.9680033922195435
2.679999900200715	1.9448657035827637
2.6899998998277717	1.9253827333450317
2.699999899454829	1.9109530448913574
2.709999899081886	1.9022605419158936
2.719999898708943	1.8992713689804077
2.729999898336	1.9012935161590576
2.739999897963057	1.9070810079574585
2.749999897590114	1.914980173110962
